Rank,Player,Nation,Primary_Positions,Secondary_Position,Competion,Age,Born,MP,Starts,Minutes,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90
2710,Pablo Saenz,es ESP,GoalKeeper,, La Liga,26,1997,12,12,1014,11.3,0,0,0,0,0,0,0,2,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01
2711,Eldor Shomurodov,uy URU,Defender,, Serie A,25,1997,15,13,1014,11.3,0,3,3,0,0,0,1,0,0.3,0.3,1.4,1.7,24,46,37,0,0.27,0.27,0,0.27,0.03,0.12,0.15,0.03,0.15
152,Alan Virginius,tg TOG,Defender,, Ligue 1,23,2000,14,12,1011,11.2,1,1,2,1,0,0,4,0,0.4,0.4,1.8,2.2,28,51,67,0.09,0.09,0.18,0.09,0.18,0.04,0.16,0.2,0.04,0.2
989,Théo Sainte-Luce,it ITA,Defender,, Serie A,29,1993,13,12,1011,11.2,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.7,9,50,3,0,0,0,0,0,0.05,0.01,0.06,0.05,0.06
2233,José Arnaiz,ch SUI,Midfielder,,Ligue 1,21,2002,15,2,365,4.1,1,0,1,1,0,0,0,0,0.3,0.3,0.6,0.9,10,41,18,0.25,0,0.25,0.25,0.25,0.07,0.14,0.21,0.07,0.21
2234,Mamadou Sakho,nl NED,Midfielder,Forward,Premier League,26,1996,9,2,235,2.6,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0.01,0,0.01,0.01,0.01
2416,Roman Yaremchuk,de GER,MiDefenderielder,Forward,Bundliga,23,2000,30,7,1011,11.2,3,0,3,3,0,0,1,0,2.9,2.9,1.3,4.2,29,51,48,0.27,0,0.27,0.27,0.27,0.25,0.12,0.37,0.25,0.37
2600,Bilal Boutobba,de GER,MiDefenderielder,,Bundliga,18,2004,20,12,1011,11.2,0,2,2,0,0,0,5,0,0.5,0.5,1.1,1.6,18,46,27,0,0.18,0.18,0,0.18,0.04,0.1,0.14,0.04,0.14
2237,Amine Salama,fr FRA,GK,,Ligue 1,35,1987,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,Kacper Urbanski,fr FRA,Defender,,Bundliga,22,2001,22,11,1010,11.2,0,2,2,0,0,0,3,0,0.1,0.1,0.8,0.9,8,68,10,0,0.18,0.18,0,0.18,0.01,0.07,0.08,0.01,0.08
2239,Arthur Atta,es ESP,Midfielder,,La Liga,17,2005,4,1,137,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,3,6,14,0,0,0,0,0,0.05,0.21,0.26,0.05,0.26
76,Sael Kumbedi,fr FRA,MiDefenderielder,Forward, Ligue 1,24,1999,18,12,1009,11.2,4,1,5,4,0,0,1,0,2.4,2.4,2.2,4.6,22,43,72,0.36,0.09,0.45,0.36,0.45,0.21,0.19,0.41,0.21,0.41
2241,Václav Černý,sct SCO,Forward,Midfielder,Premier League,33,1989,13,0,128,1.4,1,0,1,1,0,0,1,0,1,1,0,1,5,8,13,0.7,0,0.7,0.7,0.7,0.68,0,0.68,0.68,0.68
2242,Salvi,es ESP,Defender,,La Liga,18,2004,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,Jorginho,eng ENG,Forward,Midfielder, Premier League,27,1995,20,10,1009,11.2,3,1,4,3,0,0,6,0,2.1,2.1,2.5,4.6,87,50,146,0.27,0.09,0.36,0.27,0.36,0.19,0.22,0.41,0.19,0.41
283,Diadie Samassékou,br BRA,Defender,, Ligue 1,19,2003,13,12,1008,11.2,1,0,1,1,0,0,4,1,1,1,0.2,1.2,7,44,2,0.09,0,0.09,0.09,0.09,0.09,0.02,0.11,0.09,0.11
281,Alessandro Zanoli,uy URU,MiDefenderielder,, Premier League,26,1997,23,13,1005,11.2,1,1,2,1,0,0,7,0,1.9,1.9,0.5,2.4,16,72,31,0.09,0.09,0.18,0.09,0.18,0.17,0.04,0.22,0.17,0.22
2052,Yannik Keitel,sct SCO,Defender,, Premier League,21,2001,20,9,1005,11.2,0,2,2,0,0,0,4,0,0.3,0.3,1.7,2,17,38,39,0,0.18,0.18,0,0.18,0.03,0.15,0.18,0.03,0.18
1567,Cheick Doucouré,de GER,MiDefenderielder,,Bundliga,24,1999,22,10,1003,11.1,2,4,6,2,0,0,0,0,1.5,1.5,2.3,3.9,17,64,66,0.18,0.36,0.54,0.18,0.54,0.14,0.21,0.35,0.14,0.35
101,Arkadiusz Milik,pa PAN,Defender,, Ligue 1,27,1996,16,10,997,11.1,3,2,5,3,0,0,3,0,0.8,0.8,1.2,2,6,35,52,0.27,0.18,0.45,0.27,0.45,0.07,0.11,0.18,0.07,0.18
829,Fede San Emeterio,fr FRA,Defender,, Ligue 1,21,2002,12,12,995,11.1,1,1,2,1,0,0,2,0,0.2,0.2,0.3,0.5,8,23,10,0.09,0.09,0.18,0.09,0.18,0.02,0.02,0.04,0.02,0.04
2250,Ablie Jallow,de GER,Midfielder,,de Bundesliga,32,1990,8,1,61,0.7,0,0,0,0,0,0,0,0,0,0,0.1,0.1,3,11,4,0,0,0,0,0,0,0.09,0.09,0,0.09
2251,Luis Javier Suárez,es ESP,Forward,Defender,La Liga,18,2004,3,2,122,1.4,0,1,1,0,0,0,0,0,0,0,1.1,1.2,3,1,5,0,0.74,0.74,0,0.74,0.02,0.84,0.86,0.02,0.86
2108,Renato Sanches,it ITA,Forward,, Serie A,28,1995,18,13,995,11.1,1,1,2,1,0,0,2,0,1.6,1.6,1,2.6,11,14,56,0.09,0.09,0.18,0.09,0.18,0.15,0.09,0.23,0.15,0.23
1097,Luke Thomas,no NOR,Defender,,Bundliga,26,1997,15,12,992,11,1,0,1,1,0,0,5,0,0.7,0.7,0,0.7,1,19,0,0.09,0,0.09,0.09,0.09,0.06,0,0.06,0.06,0.06
347,Tariq Lamptey,co COL,Forward,,Bundliga,27,1995,19,11,991,11,4,0,4,4,0,0,0,0,2.4,2.4,1.8,4.2,16,28,73,0.36,0,0.36,0.36,0.36,0.22,0.16,0.38,0.22,0.38
2255,Karim Adeyemi,es ESP,Midfielder,,La Liga,20,2003,5,3,258,2.9,0,2,2,0,0,0,1,0,0,0,0.8,0.8,2,9,4,0,0.7,0.7,0,0.7,0.01,0.27,0.28,0.01,0.28
2772,Davinson Sánchez,eng ENG,Forward,, Premier League,31,1992,20,9,991,11,9,1,10,7,2,2,3,0,8.8,7.2,0.6,7.8,11,9,77,0.82,0.09,0.91,0.64,0.73,0.8,0.05,0.85,0.65,0.71
1850,Emil Krafth,ar ARG,GoalKeeper,, Serie A,29,1994,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,Jonathan Viera,de GER,GoalKeeper,,Bundliga,34,1988,11,11,990,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,Francis Coquelin,es ESP,Defender,, La Liga,25,1997,14,11,980,10.9,0,1,1,0,0,0,2,0,0,0,1.6,1.6,16,31,53,0,0.09,0.09,0,0.09,0,0.14,0.15,0,0.15
2260,Tim Siersleben,es ESP,Midfielder,,La Liga,20,2003,15,2,300,3.3,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,14,8,35,0,0,0,0,0,0.07,0.05,0.11,0.07,0.11
2718,Domingos Duarte,it ITA,Defender,, Serie A,21,2002,15,12,979,10.9,1,0,1,1,0,0,0,0,1,1,0,1,2,36,13,0.09,0,0.09,0.09,0.09,0.09,0,0.09,0.09,0.09
1763,Ibou Sané,fr FRA,Defender,Midfielder, Ligue 1,19,2004,13,12,978,10.9,1,1,2,1,0,0,1,1,0.4,0.4,0.6,0.9,24,26,40,0.09,0.09,0.18,0.09,0.18,0.03,0.05,0.09,0.03,0.09
2152,Ulisses Garcia,es ESP,Defender,Midfielder, La Liga,24,1999,21,9,976,10.8,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1,22,44,62,0,0,0,0,0,0.04,0.06,0.1,0.04,0.1
245,Rogério,de GER,MiDefenderielder,Forward,Bundliga,26,1997,23,11,974,10.8,1,1,2,1,0,0,1,0,1.7,1.7,0.8,2.5,17,29,43,0.09,0.09,0.18,0.09,0.18,0.16,0.07,0.23,0.16,0.23
1355,Anastasios Douvikas,it ITA,MiDefenderielder,Forward, Premier League,18,2004,15,13,974,10.8,1,1,2,1,0,0,0,0,2,2,1.3,3.3,53,19,82,0.09,0.09,0.18,0.09,0.18,0.18,0.12,0.3,0.18,0.3
1288,Yann Aurel Bisseck,cd COD,Defender,, Ligue 1,25,1997,19,11,970,10.8,0,1,1,0,0,0,0,0,0.3,0.3,1.1,1.4,17,35,60,0,0.09,0.09,0,0.09,0.03,0.1,0.13,0.03,0.13
197,Charalambos Lykogiannis,gr GRE,Defender,, Premier League,30,1993,13,11,969,10.8,0,1,1,0,0,0,4,0,0,0,0.8,0.8,9,31,24,0,0.09,0.09,0,0.09,0,0.07,0.08,0,0.08
2812,Tosin Aiyegun,pl POL,Defender,Forward, Serie A,21,2002,22,10,968,10.8,0,1,1,0,0,0,3,1,0.8,0.8,1.6,2.5,54,33,62,0,0.09,0.09,0,0.09,0.08,0.15,0.23,0.08,0.23
2269,Silas Katompa,es ESP,Defender,,La Liga,21,2001,7,2,262,2.9,0,0,0,0,0,0,1,0,0.4,0.4,0,0.4,6,6,21,0,0,0,0,0,0.14,0,0.14,0.14,0.14
2254,Caoimhín Kelleher,es ESP,MiDefenderielder,Forward, La Liga,25,1998,24,9,967,10.7,2,1,3,2,0,0,9,0,1.5,1.5,2.1,3.6,13,52,48,0.19,0.09,0.28,0.19,0.28,0.14,0.2,0.34,0.14,0.34
80,Andrey Santos,pt POR,Forward,Midfielder, La Liga,23,2000,18,12,965,10.7,2,1,3,2,0,0,0,0,0.6,0.6,1.2,1.8,24,50,33,0.19,0.09,0.28,0.19,0.28,0.05,0.11,0.17,0.05,0.17
2272,Arijanet Muric,ar ARG,Forward,Midfielder,Serie A,18,2004,4,0,88,1,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,4,3,7,0,0,0,0,0,0.09,0,0.09,0.09,0.09
2273,Iñaki Peña,ar ARG,Forward,,La Liga,18,2004,13,5,438,4.9,3,0,3,3,0,0,2,0,1.3,1.3,0.1,1.4,11,14,20,0.62,0,0.62,0.62,0.62,0.26,0.02,0.28,0.26,0.28
2603,Paco Sanz,it ITA,Defender,, Serie A,32,1990,18,10,965,10.7,0,0,0,0,0,0,6,1,0.1,0.1,0.1,0.1,8,53,10,0,0,0,0,0,0,0.01,0.01,0,0.01
2765,Riccardo Saponara,pl POL,Defender,, Serie A,26,1997,19,10,965,10.7,0,1,1,0,0,0,5,1,0.3,0.3,0.6,0.9,16,33,1,0,0.09,0.09,0,0.09,0.03,0.05,0.08,0.03,0.08
2276,Amine Adli,de GER,Defender,Midfielder,de Bundesliga,26,1997,4,0,76,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,2,4,0,0,0,0,0,0.09,0.12,0.21,0.09,0.21
2049,Amin Sarr,de GER,Defender,,Bundliga,25,1998,15,13,960,10.7,2,2,4,2,0,0,2,1,0.9,0.9,1.2,2.1,10,27,42,0.19,0.19,0.37,0.19,0.37,0.08,0.11,0.2,0.08,0.2
2278,Bouna Sarr,es ESP,Midfielder,,La Liga,21,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,Jailson Siqueira,br BRA,Forward,,La Liga,18,2005,14,2,328,3.6,2,0,2,2,0,0,4,1,2.5,2.5,0,2.6,12,2,26,0.55,0,0.55,0.55,0.55,0.7,0.01,0.71,0.7,0.71
2420,Mamadou Sarr,eng ENG,Defender,, Premier League,28,1995,12,12,959,10.7,0,0,0,0,0,0,6,0,0,0,1,1,10,45,30,0,0,0,0,0,0,0.09,0.1,0,0.1
2281,Tomáš Čvančara,fr FRA,Defender,Midfielder,Ligue 1,26,1996,3,0,53,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0.2,3,5,2,0,0,0,0,0,0.07,0.23,0.31,0.07,0.31
2282,Ayman Kari,it ITA,GK,,Serie A,32,1991,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,Memphis,eng ENG,Midfielder,,Premier League,28,1995,11,3,386,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,20,3,0,0,0,0,0,0.02,0.06,0.08,0.02,0.08
263,Zanos Savva,fr FRA,MiDefenderielder,Forward, Premier League,25,1998,22,10,958,10.6,2,1,3,2,0,0,0,1,1.6,1.6,1,2.5,30,39,49,0.19,0.09,0.28,0.19,0.28,0.15,0.09,0.24,0.15,0.24
800,Saba Sazonov,nl NED,Defender,, Serie A,28,1995,23,11,955,10.6,0,1,1,0,0,0,4,0,1.3,1.3,0.7,2,18,15,44,0,0.09,0.09,0,0.09,0.12,0.07,0.19,0.12,0.19
907,Papa Amadou Diallo,it ITA,MiDefenderielder,, Serie A,23,1999,32,6,955,10.6,6,3,9,6,0,0,1,0,7.1,7.1,1.9,9,27,37,40,0.57,0.28,0.85,0.57,0.85,0.67,0.18,0.85,0.67,0.85
511,Sinaly Diomande,eng ENG,Defender,, Premier League,24,1999,13,10,952,10.6,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,5,31,9,0.09,0,0.09,0.09,0.09,0.02,0.01,0.02,0.02,0.02
1869,Noah Okafor,br BRA,Defender,, Serie A,22,2001,14,11,952,10.6,0,0,0,0,0,0,3,1,0.4,0.4,0.1,0.5,15,34,11,0,0,0,0,0,0.04,0.01,0.05,0.04,0.05
2799,Dane Scarlett,tr TUR,Forward,Midfielder, Serie A,18,2005,27,9,952,10.6,2,0,2,2,0,0,3,0,1.6,1.6,1.1,2.7,32,40,73,0.19,0,0.19,0.19,0.19,0.15,0.1,0.26,0.15,0.26
300,Kevin Schade,gw GNB,Forward,, Premier League,25,1998,30,9,951,10.6,3,0,3,3,0,1,2,0,6.8,6,0.9,6.9,14,14,58,0.28,0,0.28,0.28,0.28,0.64,0.09,0.73,0.57,0.66
2291,Isaac Success,de GER,Midfielder,,de Bundesliga,26,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2292,David Datro Fofana,es ESP,Midfielder,Defender,La Liga,21,2002,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
1049,Kamory Doumbia,pt POR,Forward,Midfielder, La Liga,26,1996,17,9,951,10.6,3,2,5,3,0,0,0,0,2.3,2.3,1.5,3.8,38,50,88,0.28,0.19,0.47,0.28,0.47,0.22,0.14,0.36,0.22,0.36
171,Stefan Schimmer,br BRA,Defender,Midfielder, Serie A,29,1994,25,9,950,10.6,0,0,0,0,0,0,1,0,1.2,1.2,0.7,1.9,47,35,42,0,0,0,0,0,0.12,0.06,0.18,0.12,0.18
268,Luka Jović,it ITA,Forward,, Serie A,29,1993,15,11,949,10.5,3,0,3,3,0,0,0,0,3.7,3.7,0.7,4.4,10,15,60,0.28,0,0.28,0.28,0.28,0.35,0.07,0.41,0.35,0.41
1154,Unai Gómez,se SWE,Defender,, Serie A,23,2000,22,12,947,10.5,1,1,2,1,0,0,5,0,2.7,2.7,0.8,3.6,28,27,80,0.1,0.1,0.19,0.1,0.19,0.26,0.08,0.34,0.26,0.34
1521,Juanmi,it ITA,Defender,, Serie A,23,2000,13,11,947,10.5,0,0,0,0,0,0,2,0,0,0,0.2,0.2,1,29,1,0,0,0,0,0,0,0.02,0.02,0,0.02
2344,Jakub Jankto,eng ENG,Forward,Midfielder,Bundliga,23,2000,14,11,947,10.5,2,2,4,2,0,0,1,0,0.7,0.7,3,3.7,61,62,114,0.19,0.19,0.38,0.19,0.38,0.07,0.28,0.35,0.07,0.35
1340,Niccolò Pierozzi,pl POL,Defender,, Premier League,23,2000,20,11,946,10.5,1,3,4,1,0,0,1,0,0.8,0.8,0.9,1.7,4,55,16,0.1,0.29,0.38,0.1,0.38,0.08,0.09,0.16,0.08,0.16
2400,Kenneth Schmidt,rs SRB,Defender,, La Liga,31,1991,11,11,946,10.5,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.3,6,26,1,0.1,0,0.1,0.1,0.1,0.03,0.01,0.03,0.03,0.03
960,Jack Hinshelwood,es ESP,MiDefenderielder,Forward, La Liga,18,2004,12,10,944,10.5,1,1,2,1,0,0,5,0,0.9,0.9,1.1,2,26,39,38,0.1,0.1,0.19,0.1,0.19,0.09,0.1,0.19,0.09,0.19
127,Szymon Żurkowski,eng ENG,MiDefenderielder,, Premier League,19,2004,12,11,943,10.5,0,0,0,0,0,0,2,0,0,0,0.7,0.8,13,43,4,0,0,0,0,0,0,0.07,0.07,0,0.07
1953,Fabian Schnellhardt,fr FRA,Defender,, Ligue 1,34,1989,14,9,943,10.5,1,1,2,1,0,0,1,0,0.6,0.6,0.5,1.1,4,17,0,0.1,0.1,0.19,0.1,0.19,0.06,0.05,0.1,0.06,0.1
1940,Kenny Tete,sk SVK,Defender,, Serie A,20,2002,17,10,941,10.5,0,0,0,0,0,0,1,0,0.1,0.1,0.9,1.1,14,37,5,0,0,0,0,0,0.01,0.09,0.1,0.01,0.1
105,Alexander Schwolow,ma MAR,MiDefenderielder,Defender, Premier League,26,1996,21,10,938,10.4,0,0,0,0,0,0,6,0,0.1,0.1,0.3,0.4,6,66,10,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04
390,Imran Louza,eng ENG,MiDefenderielder,Defender, Premier League,19,2003,20,12,938,10.4,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,12,18,22,0,0,0,0,0,0.04,0.01,0.05,0.04,0.05
2307,Jérémy Sebas,eng ENG,Forward,,Premier League,19,2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,Demba Seck,se SWE,Defender,, Serie A,24,1999,16,9,937,10.4,0,1,1,0,0,0,3,0,0.2,0.2,0.1,0.3,0,24,0,0,0.1,0.1,0,0.1,0.02,0.01,0.03,0.02,0.03
2274,Christian Kabasele,es ESP,MiDefenderielder,, La Liga,31,1991,28,11,936,10.4,0,1,1,0,0,0,4,0,0.7,0.7,1.3,2,12,66,4,0,0.1,0.1,0,0.1,0.07,0.12,0.19,0.07,0.19
2310,Koffi Kouao,es ESP,Midfielder,,La Liga,22,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2422,Sergi Roberto,uz UZB,Forward,Midfielder, Serie A,28,1995,22,10,936,10.4,3,3,6,3,0,0,1,0,3.5,3.5,1.7,5.2,12,18,52,0.29,0.29,0.58,0.29,0.58,0.34,0.16,0.5,0.34,0.5
2716,Djed Spence,fr FRA,Forward,, Ligue 1,20,2003,14,12,934,10.4,0,2,2,0,0,0,0,0,1.3,1.3,1.5,2.8,22,21,64,0,0.19,0.19,0,0.19,0.13,0.15,0.27,0.13,0.27
2313,Nikola Sekulov,fr FRA,Defender,,Ligue 1,24,1998,6,3,346,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8,15,6,0,0,0,0,0,0.03,0.02,0.05,0.03,0.05
137,Pantelis Hatzidiakos,es ESP,Forward,Midfielder, La Liga,28,1995,26,9,929,10.3,2,1,3,2,0,0,3,0,1.7,1.7,1.8,3.5,23,11,85,0.19,0.1,0.29,0.19,0.29,0.17,0.17,0.34,0.17,0.34
2315,Jacob Ramsey,fr FRA,Defender,,Ligue 1,33,1990,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2793,Valentin Rongier,ua UKR,Forward,, La Liga,27,1995,25,11,928,10.3,3,0,3,3,0,0,2,0,4.6,4.6,0.1,4.8,12,20,46,0.29,0,0.29,0.29,0.29,0.45,0.01,0.46,0.45,0.46
361,Adam Lallana,fr FRA,Forward,Midfielder, Ligue 1,24,1998,27,10,926,10.3,1,1,2,1,0,0,1,0,2,2,1.7,3.7,38,43,86,0.1,0.1,0.19,0.1,0.19,0.2,0.17,0.36,0.2,0.36
2318,Vivaldo Semedo,fr FRA,Forward,,Ligue 1,23,2000,11,2,313,3.5,0,0,0,0,0,0,0,0,0.7,0.7,0.2,1,10,7,33,0,0,0,0,0,0.21,0.07,0.27,0.21,0.27
2660,Joel Asoro,pl POL,MiDefenderielder,Forward, Serie A,18,2004,22,9,926,10.3,0,1,1,0,0,0,2,0,1.1,1.1,0.8,1.9,25,31,78,0,0.1,0.1,0,0.1,0.1,0.08,0.19,0.1,0.19
155,Sadibou Sané,fr FRA,MiDefenderielder,Forward, Ligue 1,20,2003,21,10,924,10.3,1,2,3,1,0,0,0,0,0.6,0.6,1.3,1.9,16,48,22,0.1,0.19,0.29,0.1,0.29,0.06,0.13,0.18,0.06,0.18
1400,Mikkel Damsgaard,fr FRA,Defender,, Ligue 1,18,2005,17,8,924,10.3,0,1,1,0,0,0,3,0,0.2,0.2,0.7,1,19,42,75,0,0.1,0.1,0,0.1,0.02,0.07,0.09,0.02,0.09
2720,Stefano Sensi,pt POR,Forward,, Ligue 1,23,2000,18,10,923,10.3,3,2,5,3,0,0,1,0,5.1,5.1,2.9,8,15,23,84,0.29,0.2,0.49,0.29,0.49,0.5,0.28,0.78,0.5,0.78
502,Pedro Pereira,cz CZE,Forward,Midfielder,Bundliga,25,1997,22,12,921,10.2,4,1,5,4,0,0,2,0,2.3,2.3,0.9,3.2,26,37,83,0.39,0.1,0.49,0.39,0.49,0.22,0.09,0.31,0.22,0.31
2324,Nikola Moro,es ESP,Midfielder,,La Liga,32,1991,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
1250,Eric Bailly,it ITA,MiDefenderielder,, Premier League,31,1991,24,10,921,10.2,0,2,2,0,0,0,1,0,0.1,0.1,1.4,1.5,8,101,8,0,0.2,0.2,0,0.2,0.01,0.13,0.14,0.01,0.14
2326,Nicolò Zaniolo,ml MLI,Midfielder,,La Liga,27,1996,4,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0.03,0.02,0.04,0.03,0.04
2327,Andres Sfait,ml MLI,Midfielder,,de Bundesliga,27,1996,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,Kike Pérez,it ITA,Defender,, Serie A,22,2000,17,10,921,10.2,0,2,2,0,0,0,3,0,0.2,0.2,1.8,1.9,27,28,45,0,0.2,0.2,0,0.2,0.02,0.17,0.19,0.02,0.19
1323,Serge Aurier,de GER,Defender,Midfielder,Bundliga,23,2000,15,11,920,10.2,1,0,1,1,0,0,0,0,0.7,0.7,0.4,1.1,4,48,7,0.1,0,0.1,0.1,0.1,0.07,0.04,0.11,0.07,0.11
757,James Shea,ml MLI,MiDefenderielder,, Premier League,23,2000,11,11,919,10.2,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1,9,49,5,0,0,0,0,0,0.03,0.07,0.1,0.03,0.1
1751,Steven Shpendi,pl POL,Forward,, Serie A,29,1994,32,7,919,10.2,4,1,5,4,0,0,2,1,5.1,5.1,2.6,7.7,12,22,49,0.39,0.1,0.49,0.39,0.49,0.5,0.26,0.75,0.5,0.75
2332,Sofiane Sidi Ali,es ESP,Midfielder,,La Liga,26,1997,4,3,152,1.7,1,0,1,1,0,0,1,1,0.1,0.1,0.1,0.1,0,4,0,0.59,0,0.59,0.59,0.59,0.03,0.05,0.09,0.03,0.09
1216,Danny da Costa,gm GAM,MiDefenderielder,Forward, Ligue 1,24,1998,17,10,918,10.2,3,2,5,2,1,1,1,0,2,1.2,1,2.2,29,42,53,0.29,0.2,0.49,0.2,0.39,0.19,0.1,0.29,0.12,0.22
1224,Connor Roberts,co COL,Forward,, La Liga,25,1997,15,10,917,10.2,6,0,6,5,1,1,3,0,6.5,5.7,0.6,6.3,30,15,53,0.59,0,0.59,0.49,0.49,0.64,0.06,0.7,0.56,0.62
2335,Santiago Bueno,pt POR,Midfielder,,Serie A,25,1997,7,1,146,1.6,1,0,1,1,0,0,2,0,0.1,0.1,0.2,0.3,5,10,5,0.62,0,0.62,0.62,0.62,0.05,0.14,0.19,0.05,0.19
2585,Jay Rodriguez,eng ENG,Defender,, Premier League,22,2001,12,11,917,10.2,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.6,8,33,22,0,0,0,0,0,0.05,0,0.06,0.05,0.06
1426,Rominigue Kouamé,gh GHA,Defender,Forward, Premier League,22,2000,19,10,914,10.2,0,3,3,0,0,0,3,0,0.4,0.4,1.2,1.7,39,17,64,0,0.3,0.3,0,0.3,0.04,0.12,0.16,0.04,0.16
25,Fábio Silva,de GER,Forward,Midfielder,Bundliga,21,2002,21,10,913,10.1,3,1,4,3,0,0,6,1,3.5,3.5,2,5.5,52,26,96,0.3,0.1,0.39,0.3,0.39,0.34,0.2,0.54,0.34,0.54
2339,Bruno Langa,co COL,Defender,,Premier League,27,1996,1,0,77,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,0,2,0,0,0,0,0,0,0.14,0,0.14,0.14,0.14
1383,Uroš Račić,se SWE,Defender,, Premier League,28,1994,17,8,913,10.1,0,0,0,0,0,0,2,0,0.2,0.2,1,1.2,12,29,33,0,0,0,0,0,0.02,0.1,0.12,0.02,0.12
2703,Nathan Tella,es ESP,MiDefenderielder,, La Liga,33,1989,12,12,912,10.1,0,3,3,0,0,0,3,1,1.3,1.3,2.7,3.9,35,68,29,0,0.3,0.3,0,0.3,0.13,0.26,0.39,0.13,0.39
572,Boubacar Traoré,fr FRA,MiDefenderielder,, La Liga,32,1991,17,10,910,10.1,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,5,47,14,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02
2343,Pedro,eng ENG,Forward,Midfielder,Premier League,23,2000,3,0,79,0.9,0,0,0,0,0,0,0,0,0,0,0.1,0.1,10,4,5,0,0,0,0,0,0,0.06,0.06,0,0.06
2426,Jan-Carlo Simic,de GER,Defender,,Bundliga,23,2000,14,10,910,10.1,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,12,48,1,0,0,0,0,0,0.02,0.05,0.07,0.02,0.07
774,Aritz Elustondo,pt POR,Defender,, La Liga,28,1995,15,11,907,10.1,0,0,0,0,0,0,5,2,0.3,0.3,0.1,0.4,7,47,0,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04
2346,Kaio Jorge,sn SEN,Midfielder,Forward,Ligue 1,18,2005,9,0,128,1.4,1,0,1,1,0,0,1,0,0.7,0.7,0,0.7,6,7,8,0.7,0,0.7,0.7,0.7,0.49,0.03,0.51,0.49,0.51
951,Maximilian Bauer,ch SUI,Defender,, Ligue 1,27,1996,13,10,906,10.1,0,0,0,0,0,0,0,0,0.5,0.5,0.9,1.4,21,52,66,0,0,0,0,0,0.05,0.09,0.14,0.05,0.14
2264,Samuel Iling-Junior,br BRA,Defender,,Bundliga,25,1998,13,10,906,10.1,1,0,1,1,0,0,0,0,0.3,0.3,0.4,0.7,27,57,42,0.1,0,0.1,0.1,0.1,0.03,0.04,0.07,0.03,0.07
